drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening_set
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD5,4,43,0.23861858573398764,3.174138099309332,2.837537249261075,,,0.6263027640312949,0.33660085004825646,1.19766190981073,1.424616789908804,0.6502422048156791,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD6,3,44,0.10069081697728029,2.7329481746342146,2.8752683998082023,,,0.8534068200262187,-0.14232022517398768,1.1434131233070686,1.424752321902674,0.866754348856227,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD7,3,44,0.33256217007830263,3.3048643598671728,2.83627411445141,,,0.6251777953272537,0.46859024541576266,1.4001071044657922,1.4094441812630238,0.5800651764408995,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD10,5,42,0.02504913198449505,2.834536244296792,2.8699517355709423,,,0.9548865849072843,-0.03541549127415022,1.2416847255364434,1.4295272149022993,0.958007327076204,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD11,7,40,0.04509632192013541,2.9204415224700955,2.8566890864543217,,,0.9089728358814163,0.06375243601577373,1.3023573700665243,1.4300544793181773,0.9128428351566734,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD12,3,44,0.09390344876514996,2.9904440325188975,2.8577118640433374,,,0.9004276473193149,0.13273216847556002,1.6016562909635268,1.404131054093302,0.8756579294956608,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD14,6,41,0.43551424855091736,2.3348545065852178,2.9439396847793224,,,0.27539403654256234,-0.6090851781941047,1.1444227825876472,1.4271293811752346,0.3243977880024639,,,89.20939170067757,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD15,3,44,0.0851232584314997,2.753537294264257,2.873864596197063,,,0.9110324719981362,-0.1203273019328055,1.6273676340503025,1.40282840568654,0.8871996788577643,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD16,5,42,0.6182727360034557,3.6329387140426608,2.774903822505958,,,0.31609169572847856,0.8580348915367032,1.644080095457825,1.3602070320291766,0.19788763420273767,,,64.71042546739201,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD17,3,44,0.43664517562860466,2.2916326370450246,2.90535809555292,,,0.3702917957147582,-0.6137254585078948,0.9200713881461465,1.4241054718869302,0.46811096999300866,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD18,5,42,0.0334933350577129,2.90849965755964,2.861146567325365,,,0.9511832434270846,0.04735309023427447,1.569361392301802,1.3977036809388048,0.9438724741385665,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD19,4,43,0.8210946819725287,1.832025706162984,2.9623849137398053,,,0.1117374951111365,-1.1303592075768212,1.0343745271759013,1.3978940314067998,0.12324513875667724,,,51.69182036024238,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD21,5,42,0.20030274061853515,3.118758407037821,2.8361157638160583,,,0.6766807167287031,0.2826426432217626,1.3443828128005084,1.4174160313756916,0.6740225810251559,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD22,6,41,0.08637523074009704,2.9726722073420504,2.8506005090588107,,,0.8499878794660416,0.12207169828323972,1.4203284685437427,1.4123875040712044,0.844240525346093,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD23,4,43,0.6564094092128583,2.0315793157276016,2.9438217872686776,,,0.17354505169025378,-0.912242471541076,1.0246169224901345,1.4122190491220208,0.21570141822464003,,,64.71042546739201,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD25,3,44,0.8324621389492206,3.944979556910388,2.792629896471191,,,4.10583653013e-06,1.1523496604391972,0.09050880515468684,1.415958595692553,0.16983622682532454,,,62.27328316928566,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD27,10,37,0.699981382491617,2.118451629732463,3.0682739950848354,,,0.07058585136126728,-0.9498223653523725,1.3653601997719844,1.354808222835898,0.05572701092981016,,,36.779827213674714,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD28,8,39,0.6062191210039849,3.5588859240682966,2.7240914544337738,,,0.11545848841393512,0.8347944696345229,1.227996908053168,1.402781583373286,0.1253135039036179,,,51.69182036024238,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD29,7,40,1.0944381964018013,4.0896890764324665,2.652070764510907,,,0.01395519293251983,1.4376183119215593,1.1261773672231927,1.3400728430077835,0.01048109718390008,,,11.52920690229009,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD30,7,40,0.0120569930207148,2.8516760120412785,2.868723050779365,,,0.9647058578149805,-0.01704703873808632,0.7859652960854033,1.4871243841084036,0.9766529220091954,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD31,3,44,0.4054162212900536,3.400076719447428,2.829782362661847,,,0.7053552884454427,0.5702943567855807,2.252788130791014,1.3545329738764618,0.5003510137320215,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD32,3,44,0.07890018385002585,2.970599059822083,2.859064930363575,,,0.8817606617060291,0.11153412945850771,1.112920540197264,1.4260538869037702,0.8953951974259684,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD34,15,32,0.12124152365032297,2.982702503532804,2.8115661425772345,,,0.6832454314119443,0.17113636095556917,1.2517889804442004,1.4780264878635678,0.7002447921783941,,,97.83025419712529,LUAD,GDSC2
ERK_2440,1713,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD35,3,44,1.0618096786307785,4.224652899343577,2.773561259487109,,,0.12296182647809856,1.4510916398564675,1.0364265074199706,1.3800577213154304,0.08192099206045901,,,45.056545633252455,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,ARID1A_mut,3,44,1.0955635328923243,4.782236208280481,3.2487305529000694,,,0.1567914354406072,1.5335056553804116,1.2421044352682706,1.4066434986596796,0.07296815163135997,,,40.132483397248,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,EGFR_mut,5,42,0.2136020475857496,3.070232266915853,3.379516467092029,,,0.770489811295864,-0.3092842001761764,2.1784251489915007,1.3557688836159387,0.653791554862333,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,KRAS_mut,15,32,0.5806392566400211,2.793668296138536,3.605807140948952,,,0.11163355164064148,-0.8121388448104163,1.6936529251557086,1.2427538951923314,0.07007121022221909,,,40.132483397248,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,SMARCA4_mut,11,36,0.0760291064744553,3.4310801919016565,3.320804745597952,,,0.8089965110706849,0.11027544630370434,1.2397287618311217,1.5052317580435102,0.8263336917359958,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,STK11_mut,8,39,0.8530538882902132,2.3704228339848363,3.546858212322201,,,0.12247902789330292,-1.1764353783373642,1.850250365156761,1.2734188988178694,0.03314399495221306,,,40.132483397248,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,TP53_mut,37,10,0.5388006093429704,3.508909521842194,2.7461200644283315,,,0.2733277132955051,0.7627894574138625,1.2305884847671569,1.9909516003447731,0.13758887916620943,,,56.75541265606138,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD1,28,19,0.14258659216258912,3.4300512621415207,3.22365355855168,,,0.6195164542554851,0.20639770358984053,1.5612029126981686,1.2578919413618974,0.6337517340672825,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD2,4,43,0.21644778877406656,3.63344867938706,3.3199315868580523,,,0.7004309925432132,0.3135170925290076,1.4375427369228673,1.449242240188009,0.6807935774668852,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD3,8,39,0.02373713288693896,3.3180306964848247,3.352477112322202,,,0.9433268480830856,-0.03444641583737739,1.1587736935268451,1.4988140464989996,0.9515038271607088,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD5,4,43,0.00653849653839551,3.355295128713963,3.345806335757876,,,0.9844929558663644,0.00948879295608717,0.812209274524329,1.486387803909111,0.990075488725698,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD6,3,44,0.10783753936075964,3.4930678367083665,3.33662839641635,,,0.8144421765496567,0.1564394402920164,0.9740536484225706,1.4691061372452774,0.857398244394321,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD7,3,44,0.3357528592869976,3.8011683777510648,3.3156215413452568,,,0.49416785915374256,0.48554683640580754,0.992780284955727,1.4638169197157616,0.5764487462138632,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD10,5,42,0.16675291356534033,3.562567263662208,3.320905157955558,,,0.7164922738537561,0.24166210570664903,1.3162896009513163,1.46154457872883,0.7261240946814933,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD11,7,40,0.02668244172718195,3.3136604292966725,3.3523807486841948,,,0.9521237206603473,-0.03872031938752229,1.540155259497652,1.4369717593157447,0.9483619965548556,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD12,3,44,0.22582125969772937,3.6529255029414807,3.325729010082274,,,0.2566403441194572,0.3271964928592066,0.28328022271482733,1.4809712333563847,0.7068795518871942,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD14,6,41,0.07586711591125254,3.250601326839748,3.360664511985512,,,0.8367204113953275,-0.11006318514576474,1.1302186816758533,1.4859479359270071,0.8629826184735545,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD15,3,44,0.5908455362681377,4.140726824684201,3.2924698290543617,,,0.6061804005749755,0.848256995629839,2.4151745598294423,1.3732075412470526,0.32738309365120927,,,83.10493915761465,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD16,5,42,0.6128332107242502,4.126942334451042,3.253717649528316,,,0.31323154724633384,0.8732246849227256,1.6608763951043093,1.3997471450943724,0.2017893153890132,,,67.4942940312525,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD17,3,44,0.11209951729680084,3.4988515704886183,3.3362340509313326,,,0.5108864056849871,0.16261751955728565,0.172003734836829,1.4835421679525205,0.8518284430930416,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD18,5,42,0.20666108418689225,3.6140531007305534,3.314775891637898,,,0.4360442714633359,0.29927720909265565,0.6431173048082272,1.503795482626349,0.6643186288403402,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD19,4,43,0.9607332162080301,2.1163724540197624,3.461054956659662,,,0.10851366137358706,-1.3446825026398996,1.2127460097413088,1.4120453888555364,0.07268664840288579,,,40.132483397248,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD21,5,42,0.01856567181253304,3.3706901233758075,3.34374767465632,,,0.9597417825095682,0.02694244871948736,1.0254266475195757,1.4862194973419225,0.9688695813178689,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD22,6,41,0.3459101310449953,3.7815063411320895,3.282971095259804,,,0.2864537710844156,0.4985352458722856,0.9175570790782952,1.4938341316636206,0.432877232914369,,,95.23299124116119,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD23,4,43,0.9104789763143731,2.176555185859759,3.455456563000127,,,0.00021183171023558,-1.2789013771403677,0.336836436642014,1.4511579255527487,0.088385132994752,,,41.667276983240235,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD25,3,44,0.693431744871736,4.274878029363522,3.283323156008044,,,0.00257171029021161,0.9915548733554781,0.27720577530564083,1.4615782024194566,0.2513232333840304,,,75.3969700152091,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD27,10,37,0.8332708397836701,2.447674659959403,3.589570441968932,,,0.05883810037570109,-1.141895782009529,1.5978041339925717,1.3073539341658658,0.02389407471252383,,,40.132483397248,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD28,8,39,0.4996821941449988,3.9375494674090334,3.225396338799288,,,0.1813939138597223,0.7121531286097462,1.2509958700079558,1.4550311911254528,0.20452816373106816,,,67.4942940312525,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD29,7,40,0.8632226619039594,4.363773915416486,3.168610888613228,,,0.03546476135415967,1.1951630268032585,1.1473649463264768,1.4175063377481465,0.04072901747648941,,,40.132483397248,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD30,7,40,0.14392295839660185,3.169100395398144,3.3776787546164373,,,0.5853967203819719,-0.20857835921829396,0.7579906891101479,1.52807528626882,0.7270136774777437,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD31,3,44,0.6566609833657681,4.226979856911196,3.286588940493429,,,0.5517334415338455,0.9403909164177667,2.2881977073083326,1.3793886816095202,0.27697833285764767,,,76.16904153585313,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD32,3,44,0.01311582321508949,3.3287949524682987,3.347828820341809,,,0.9763493019505004,-0.01903386787351024,0.940732394941368,1.4706512906085287,0.9825608482192532,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD34,15,32,0.12450385074010716,3.469416092549193,3.289050361381456,,,0.6349666538846697,0.18036573116773716,0.9464377768953977,1.6253968708424118,0.6925983796810484,,,99.00754887256981,LUAD,GDSC2
ERK_6604,1714,"ERK1,ERK2",ERK MAPK signaling,cnaLUAD35,3,44,0.5318828587098816,4.06292900444932,3.2977742258885567,,,0.21939859500898784,0.7651547785607624,0.7731036163344358,1.4621771961046253,0.3774765038317678,,,88.97660447463097,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",ARID1A_mut,3,44,0.4542154938548468,5.903146867021032,5.4648679707286085,,,0.3137893744188929,0.4382788962924229,0.5690094517217945,0.9794411566024792,0.45050710634005753,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",EGFR_mut,5,42,0.04244116896346807,5.529670252620215,5.488459048810018,,,0.8781623644593956,0.04121120381019594,0.47047090885642023,1.006614465558924,0.9289145958588836,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",KRAS_mut,15,32,0.03827511924989754,5.467540728118597,5.5047037622294654,,,0.9154784314558659,-0.03716303411086929,1.2094562927107133,0.8413516738816114,0.9031922837930232,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",SMARCA4_mut,11,36,0.1423366378840038,5.387169743202561,5.525132337163714,,,0.6363184378334433,-0.13796259396115307,0.7701149905399781,1.0190471749486496,0.6814536065559704,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",STK11_mut,8,39,0.7652528850652307,4.901218909148832,5.614202052305929,,,0.16348097562019517,-0.7129831431570972,1.2618387159136524,0.8571208846144619,0.05481433289122193,,,86.70912066390615,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",TP53_mut,37,10,0.2872258036522254,5.4339207638077935,5.710856305223347,,,0.3722366039498272,-0.2769355414155532,1.000565763127767,0.8022633068373027,0.42454498875938673,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD1,28,19,0.05819264242729591,5.515678467313649,5.4591912751757725,,,0.8272480033392058,0.056487192137876,1.1563089055504556,0.5916392031127078,0.8456614369944566,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD2,4,43,0.0855446311268441,5.416862926769928,5.499911153628888,,,0.8328933300131985,-0.08304822685895985,0.6768648931891673,0.9884747936681116,0.870741822450215,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD3,8,39,0.21064586439952487,5.323655142865888,5.527548465902431,,,0.490652053227262,-0.2038933230365441,0.674061028354438,1.0128212481471068,0.5899959718267322,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD5,4,43,0.2068578838321394,5.676309028510552,5.4757766325367365,,,0.7592975671125497,0.20053239597381545,1.1717888851466245,0.9533238716919834,0.6941819694006165,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD6,3,44,0.37794920440037466,5.83492324878637,5.46951958106279,,,0.5290799433822818,0.36540366772358096,0.8262931587023565,0.9728479798181769,0.5296849117970295,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD7,3,44,0.7706785375498395,6.180847384205577,5.445933844556936,,,0.42554612920676366,0.7349135396486419,1.2800739239225805,0.9356392004852758,0.20310765118062823,,,86.70912066390615,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD10,5,42,0.06371929707419242,5.548127502617675,5.486261757143654,,,0.7672166178710734,0.06186574547402035,0.30006772286440064,1.0128428517882728,0.8934585135304572,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD11,7,40,0.01883431204699652,5.5084089136179655,5.490119222944903,,,0.9419424703811073,0.01828969067306296,0.4947122487956101,1.0249040707151629,0.9635371155386163,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD12,3,44,0.4126594542500301,5.866022715803342,5.467399162857087,,,0.3573793006093342,0.39862355294625473,0.57677473164747,0.9803360519813215,0.4927664072513436,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD14,6,41,0.5867556082014651,5.005444758250293,5.564169823502929,,,0.00653419169404254,-0.5587250652526361,0.26807953003289203,1.0055331460856791,0.186205700363014,,,86.70912066390615,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD15,3,44,0.8166711769835066,6.22030983938977,5.443243222612558,,,0.29135605968195816,0.777066616777211,0.9542907761117301,0.9513751132528496,0.17790983882564065,,,86.70912066390615,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD16,5,42,0.12301521000209488,5.386171078076512,5.505542283874744,,,0.8121644415247433,-0.11937120579823192,1.010971877605783,0.9663258987881193,0.7960285330302742,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD17,3,44,0.14849597664808956,5.627751206255744,5.483644947598969,,,0.7650858190441591,0.14410625865677495,0.7064726838067543,0.9809891703131368,0.8046024555586776,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD18,5,42,0.7440259650328896,6.121461960056452,5.418007655067609,,,0.04953512781928843,0.703454304988842,0.5746916971191852,0.9741166721068307,0.12279129013171228,,,86.70912066390615,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD19,4,43,0.15366641233505604,5.629238628071608,5.480155274438033,,,0.699461443959307,0.14908335363357494,0.6571942434639338,0.988747282804716,0.7701370317841874,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD21,5,42,0.4542417831281958,5.883056030145865,5.4463893133902985,,,0.5722537730645221,0.4366667167555666,1.570072617404202,0.879643263047163,0.3421009682592594,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD22,6,41,0.37002017937679743,5.803833926065521,5.4473323843104575,,,0.19398401171798893,0.35650154175506454,0.5046264178339607,1.0062143012691056,0.4017348007894356,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD23,4,43,0.41203383603119725,5.856417152440571,5.459022388450223,,,0.37966504733718914,0.3973947639903477,0.7487995242250781,0.9780581857471662,0.4346999893944001,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD25,3,44,0.04203283800223436,5.531054041945972,5.490237936074633,,,0.9412546620526061,0.04081610587133788,0.8275340700189544,0.9772152625716672,0.944154618827128,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD27,10,37,0.5004546012039093,5.118367532461679,5.594052864554191,,,0.2254181671590595,-0.4756853320925112,1.080488226191607,0.9151308457104447,0.16713564001459608,,,86.70912066390615,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD28,8,39,0.10344924392734922,5.576138103279066,5.475757089407419,,,0.7186978025028968,0.10038101387164657,0.6209545448429761,1.021752342571169,0.7910441049006215,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD29,7,40,0.17767836188667732,5.346302671339174,5.518487815343692,,,0.6327314129995685,-0.17218514400451743,0.824030055348041,0.9895137627347443,0.6665963103110937,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD30,7,40,0.5334099398612197,5.060069508971333,5.568578618758064,,,0.07311923899483345,-0.5085091097867309,0.5544393938362389,1.0006694687393354,0.1995618904297332,,,86.70912066390615,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD31,3,44,0.03411284806988312,5.461831644343004,5.494957645002112,,,0.948622221542174,-0.03312600065910675,0.7646106166419047,0.9796154828323904,0.9546641492808189,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD32,3,44,0.41745254008071553,5.870310866413793,5.4671067889518286,,,0.36243944123228894,0.4032040774619636,0.5913463484025281,0.9798097753050522,0.48778264663173154,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD34,15,32,0.18614336678913493,5.370250244688294,5.550308676337419,,,0.5025457571080203,-0.18005843164912516,0.7339481507309776,1.055928165268753,0.554912537547394,,,96.35371155386163,LUAD,GDSC2
IRAK4_4710,1716,IRAK4,"Other, kinases",cnaLUAD35,3,44,0.7585105483402578,6.1703641596750245,5.446648609865836,,,0.5184280498224433,0.7237155498091886,1.608623717463021,0.9123290162996989,0.21020392888219672,,,86.70912066390615,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",ARID1A_mut,3,44,0.8707181765044637,5.394287595191592,4.55447621855472,,,0.13852076919697007,0.839811376636871,0.64623791561698,0.9767867679413053,0.15145501654189483,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",EGFR_mut,5,42,0.3140795620391257,4.332393217847627,4.640901197922484,,,0.35989917184364667,-0.30850798007485736,0.6113327040529174,1.0111898867607072,0.5101439188038484,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",KRAS_mut,15,32,0.24044890410982167,4.447539648040968,4.683335052542748,,,0.5082202731611211,-0.2357954045017809,1.2259741491078051,0.8468704033182638,0.4462561003558705,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",SMARCA4_mut,11,36,0.0691139076521442,4.5558512964883295,4.624040337239191,,,0.813267269226831,-0.06818904075086074,0.7500682699933551,1.044409254891297,0.8419033387381959,,,54.634668707719534,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",STK11_mut,8,39,0.47216757564406386,4.22755938184064,4.686136957621985,,,0.2446627553050355,-0.4585775757813444,0.9536169892762169,0.9744254334613837,0.2301237417164053,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",TP53_mut,37,10,0.2785832433698522,4.666194030751174,4.393063726418905,,,0.4873436824041973,0.273130304332268,0.9473733116394906,1.102774989914112,0.4385193380360543,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",cnaLUAD1,28,19,0.16397262460374198,4.673290075076388,4.5119839105180874,,,0.5353894673380937,0.16130616455830094,1.1852953583208532,0.5585386155081553,0.5839047666692014,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",cnaLUAD2,4,43,0.5272043199237298,5.078884146637233,4.564285577103106,,,0.2994599850912171,0.5145985695341277,0.8061187363345382,0.9871109184156944,0.31858649913932113,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",cnaLUAD3,8,39,0.236297663130458,4.415333972493313,4.647619092872718,,,0.4541281111901772,-0.2322851203794052,0.7153918718590611,1.0247232959946029,0.5457061139341737,,,50.774327536452304,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",cnaLUAD5,4,43,0.2490350118012873,4.83240833764228,4.5872135593351935,,,0.6992174432292352,0.24519477830708689,1.1282443006374807,0.9735068408604548,0.6360914924832544,,,51.36434173534765,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",cnaLUAD6,3,44,0.01582546598790554,4.593457704855854,4.6090782565321575,,,0.9891119581462297,-0.01562055167630394,1.7475839534567112,0.9367694394231033,0.9789588236900164,,,59.33083779939494,LUAD,GDSC2
JAK1_8709,1718,JAK1,"Other, kinases",cnaLUAD7,3,44,0.05562558711432193,4.5566850306745215,4.611585484317249,,,0.9605882100150474,-0.05490045364272777,1.6949847393484896,0.9411579128930248,0.9261419927200896,,,57.88387454500561,LUAD,GDSC2
